+1	I had never heard of Leos Carax until his Merde segment in last years Tokyo, and his was easily the stand-out the film's three stories. It wasn't my favorite of the shorts, but it was the most unique, and the most iconic. "The Lovers on the Bridge" was the first of his full length features I've seen, a virtuoso romantic film that uses image and music to communicate an exuberant young love that overflows into the poetic. Though he's classified as a neo-nouvelle vogue, his films owe as much to silent cinema as the 60's experimental narratives. His movies are closer to Jean Vigo in "L'atlante", Jean Cocteau, and Guy Maddin, than Godard and Truffaut.<br /><br />In Boy Meets Girl Carax's 1984 debut he uses black and white and the heavy reliance on visual representation to display emotional states. He combines the exaggerated worlds of Maddin, but based in a reality that never seems quite stable like Cocteau, but by virtue of its expressions it becomes more accessible, emotional, and engaging like Vigo's movies.<br /><br />The story of Boy Meets Girl is simple, and similar to Carax's two following films which comprise this "Young lovers" trilogy. A boy named Alex played by Denis Lavant (who plays a character named Alex in Carax's next two movies), has just been dumped by his girlfriend who has fallen in love with his best friend. In the first scene he nearly kills his friend on a boardwalk but stops short of murder. He walks around reminded of her by sounds of his neighbors having sex, and daydreams of his girlfriend and best friend getting intimate. He steals records for her and leaves them at his friend's apartment, but avoids contacting either of them directly. He wanders around and finds his way to a party, where he meets a suicidal young woman, and the film becomes part "Breathless" and part "Limelight".<br /><br />Later he is advised by an old man with sign language to "speak up for yourself...young people today It's like they forgot how to talk." The old man gives an anecdote about working in the days of silent film, and how an actor timid off stage became a confident "lion" when in front of the camera. Heres where the movie tips its hand, but the overt reference to silent film is a crucial scene, since it overlaps the style of the film (silent and expressionist), with the content (a lovelorn young man trying to work up the courage to say and do the things he really wants to). Though Alex is pensive at first and a torrent of romantic words tumbling out of him by the end, he is the shy actor who becomes a lion thanks to the films magnification of his inward feelings which aren't easy to nail down from moment to moment, aside from a desire to fall in love.<br /><br />There is a scene in the film where Alex retreats from the party into a room where the guests have stashed their children and babies, all crying in a chorus that fills that room, until he turns on a tape of a children's show making them fall silent. Unexpectedly due a glitch the TV ends up playing a secret bathroom camera which reveals the hostess sobbing to herself into her wig about someone she misses. Even as Carax is self-reflexive and self deprecating of the very kind of angst ridden coming of age tale he is trying to tell (the room full of whining infants), he's mature enough to see through the initial irony to the lovelorn in everything the film crosses. Even the rich old, bell of the ball has a brother she misses. In another scene an ex astronaut stares at the moon he once walked on in his youth while sipping a cocktail in silence.<br /><br />Though indebted to films before talkies, Carax is a master of music, knowing when to pipe in the Dead Kennedy's "Holiday in Cambodia", or an early David Bowie song, the sounds of a man playing piano, or of a girl softly humming.<br /><br />In Boy Meets Girl, when someone gets their heart broken we see blood pour from their shirt, when a couple kiss on the sidewalk they spin 360 degrees as if attached to a carousel, when Alex enters a party an feels out of place, its because the most interesting people in the world really are in attendance; like the famous author who can't speak because of a bullet lodged in his brain, or the miss universe of 1950 standing just across from the astronaut. This film is the missing link between Jean Piere Jenuet, Michel Gondry, and Wes Anderson, whose stylistic flourishes and quirky tales of whimsy, all have a parallel with different visuals, musical, and emotional cues in these Carax movies.<br /><br />Every line of dialog, every piece of music and every effect and edit in this movie resonated with me on some emotional level, some I lack words to articulate. There are many tales of a boy meeting a girl, but rather than just explore the banal details of any particular event this movie captures the ecstatic truth of adolescent passion and disappointment. The other movies you want to watch can wait. See this first. If I were to make films, I would want them to be like this, in fact I wish all films were like this, where the ephemeral becomes larger than life, and life itself becomes a dream. #EOF
-1	Warning: Spoilers Galore!<br /><br />Tim Burton remaking this sui generis movie is about as sensible as remaking Psycho - oh, that's right, some idiot already did that - I rest my case.<br /><br />Movie opens with chimpnaut blundering a simulation, proving he's not that smart from the outset. Marky Mark appears in shot without his characteristic underpants showing, then is turned down by a plain woman who prefers the touch of chimpanzees.<br /><br />The perfunctory establishing shot of the space station orbiting Saturn for no apparent reason, interior of ship a-bustle with genetic experiments on apes. Must we travel 1,300 million kilometers to Saturn to conduct these experiments? The special effects team decrees it.<br /><br />Marky's chimp gets lost in that staple of 60s sci-fi cinema - the Time Warp. Marky then demonstrates the space station's mind-boggling security ineptness by stealing a pod without anyone noticing, while simultaneously demonstrating his abject stupidity in mounting a deep-space rescue mission into a worm-hole for an expendable test chimp, with a million dollar vehicle with limited fuel and oxygen supplies.<br /><br />Before anyone can say `Pointless Remake' Marky has surfed the worm-hole, crashed on an alien planet, removed his helmet without any thought to the lethality of the atmosphere and is being chased through a sound stage that almost resembles a lush rainforest, if it weren't for the kliegs backlighting the plastic trees.<br /><br />Surprise! It's APES doing the chasing - or at least, it *would* have been a surprise if no one saw Planet Of The Apes THIRTY-THREE YEARS AGO.<br /><br />Since Marky Mark did not get to show his pecs, take down his pants, or bust his lame whiteboy rap, he was characterless. Michael Clarke Duncan's gorilla teeth being inserted crookedly helped immensely in establishing *his* lack of character. Helena Bonham-Carter (aka irritating chimp activist), at a loss without a Shakespearean script, did a fine job of outdoing both Marky and Clarke as Most Cardboard Cutout. Paul Giamatti, the orangutan slave trader, secured the role of token comic relief and interspecies klutz. Though I have grown bilious in hearing puns relating to this movie, one review headline captured the essence of this Planet Of The Apes `re-imagining': `The Apes Of Roth'. While everyone else minced about looking like extras from One Million Years BC or Greystoke, Tim Roth, as Chimpanzee Thade, chews massive amounts of scenery and hurls kaka splendiferously. As entertaining as his portrayal of the psychotic Thade was, his character lacked a behavioral arc: Thade is mad when we first meet him... and he's pretty much at the same level of mad at film's end. Nice twist.<br /><br />The original POTA (1968) featured a leading character, Charlton Heston's Taylor, who was so disenchanted with mankind that he left earth for space with no regrets - yet as that film progressed, Taylor unwittingly found himself locked in a battle to prove mankind's worth - as their sole champion! The original film was ultimately a tale of humiliation, not salvation: when Taylor discovers the Statue of Liberty, he is forced to realize that his species had NOT prevailed. Is there anything that cerebral or ironic to Marky Mark's Leo? Or Roth's Thade? No, but there's lots of running.<br /><br />The slogans cry: Take Back The Planet .but it's the APES' planet. In this movie, humans and apes crash-landed here together, the humans having degenerated to cavepeople, allowing the apes to acquire speech and sensual body armor; the apes DESERVED to inherit the planet! Along comes Marky Mark, in true anthropocentric arrogance, taking it for granted that humans HAVE to be the apex predators, simply because they're there. `Taking it back' is as ludicrous as apes landing here in 2001, complaining, `A planet where men evolved from APES??!!' and then causing trouble with their overacting and hairy anuses.<br /><br />Heston was cast in the 1968 POTA because he had established his reputation as a maverick: he WAS Ben-Hur, Michelangelo, Moses! To cast him as the mute, dogged animal in an alien society was to stupefy an audience's expectations: how crazed must a world be where Our Man Charlton cannot command respect? Marky Mark has currently only established that he has tight underpants.<br /><br />Though Heston was denigrated constantly by the ape council, he dominated the screen with his charisma and stupendous overacting. When Marky Mark tries to instill fervor in the mongoloid humans, it's like that unpopular guy in school suddenly being made classroom monitor, who tells you to stop drawing penises on the blackboard and you throw a shoe at him. Burton tries to elevate Marky to humanity's icon, but he comes off as a chittering deviant. In the original film, the apes deem Taylor a deviant, yet he was, to audience and apes alike, an icon of humanity. That irony again.<br /><br />It was apt that a man who elevated scene-chewing to an acting technique - Heston - should play the father of this film's primo scene-chewer, Thaddeus Roth. As Roth's ape-dad, Charlton utters his own immortal lines, turned against the HUMANS this time, `Damn them! Damn them all to hell!'<br /><br />The movie gets dumb and dumber towards the end. While Thaddeus is giving Marky an ass-beating lesson, a pod descends from on high with Marky's chimpnaut in it. Apes demonstrate their hebetude by bowing in obeisance to this incognizant creature, while Marky proves his own hebetude by muttering, `Let's teach these monkeys about evolution.' Firstly, they're not monkeys, you ape! Secondly, it was genetic tampering and imbecilic plot fabrications which brought the apes to this point, not evolution. And what you intend to teach them by blowing them away with the concealed lasergun is called misanthropy, not evolution.<br /><br />Giving away the twist ending would only confuse viewers into believing that Estella Warren's half-nekkid role was actually integral to the plot (be still my pants.).<br /><br />No matter that he was humankind's last underpanted hope; in the end, cop apes take Marky away to Plot Point Prison where he was last heard ululating, `It's a madhouse! A MADHOUSE!!...' #EOF
-1	Even though the book wasn't strictly accurate to the real situation it described it still carried a sense of Japan. I find it hard to believe that anyone who was involved in making this film had ever been to japan as it didn't feel Japanese in the slightest. Almost everything about it was terrible. I will admit the actors were generally quite good but couldn't stand a chance of saving it. Before the film started I was surprised that there were only ten people in the cinema on a Friday night shortly after the movie had opened in Japan. 30 minutes in I was amazed they stayed. I stayed so I would have the right to criticize it. The whole movie was punctuated my groans and suppressed laughs of disbelief from my Japanese girlfriend. Everyone I saw walking out of that cinema had looks of confusion and disappointment on their faces. <br /><br />To the makers of this movie, you owe me two hours. #EOF
+1	I'm glad that users (as of this date) who liked this movie are now coming forward. I don't understand the people who didn't like this movie - it seems like they were expecting a serious (?!?!?) treatment! C'mon, how the hell can you take the premise of a killer snowman seriously? The filmmakers knew this was a silly premise, and they didn't try to deny it. The straight-faced delivery of scenes actually makes it FUNNY! Yes, there are times where the low budget shows (such as that explosion scene), but I think an expensive look would have taken away from the fun of the movie! So if you like B-movies, and the goofy premise appeals to you, then you'll certainly like "Jack Frost". #EOF
-1	I have grown up pouring over the intertwined stories of the Wrinkle in Time Chronicles. My dream was that one day a screenwriter would come across their child sitting in a large sofa reading A Winkle in Time, and would think, what an amazing movie this would make. Sadly enough that screenwriter failed, changing characters, throwing in lame humor, and all out destroying the plot. I know that it is a hard task to change a well loved novel into a movie. But why can't you stay true to the book? Why must you change the way characters think and act? For those of you who have not read the book, pick it up, find a soft couch, and let your imagination run wild. #EOF
-1	Bad movie for sure. It's such a ridiculous fantasy with a lot of poor special effects, a lot of hasty scenes (the airport one for example), and a real unfunny time. (Charles Dance) is awful as the evil guy and he is much better in (Last Action Hero). (Eddie Murphy) is doing a non-comic joking, and I heard that this sunk had already succeed, big time success??!! I'll never understand why or how ?! In one TV interview I've heard (Eddie Murphy) himself, when he was nominated for an Oscar 2007, regretted it in a comic way !! <br /><br />One of the comments said (Hey...It's the 1980s !). Well, no my friend. It's the cinematic foolishness which made a lot of RAZZIE movies all over the years whether it's the 1980s or the 1950s ! <br /><br />There are 2 reasons made me write about this movie. The first is that I'll never forget the long tan fascinating legs of (Charlotte Lewis) especially when she was on bed before the bad guys attack her house, wearing just a blue shirt and OH BOY the camera was versifying about her naked legs as it should be. But how odd ! As I've watched her in following movies and she wasn't that beautiful again ?!! Anyhow the second reason is that I've found this movie's title lately at my list of the worst 100 movies ever!<br /><br />The bottom line: Bad movie, Greeeeeat legs. #EOF
+1	Broadway and film actor-turned-director John Cassavetes (from Rosemary's Baby)creates a masterpiece with this 1977 film. It stars Gena Rowlands, John Cassavetes himself, Ben Gazzara, Joan Blondell, Paul Stewart, Zohra Lampert, Laura Johnson and there is a cameo by Peter Falk. The premise of the film: An aging stage and film actress (Gena Rowlands)re-evaluates her life after an obscessed fan dies in a car accident trying to get her autograph. The movie has a slow pace and a dark, moody, frightening quality. It has a 60's cinematic look and it even reminded me of Polanski's Rosemary's Baby without the supernatural horror. The fears here are the ones every successful actress has- she is getting old and she will become useless in her career. Furthermore, she feels she has lived a life that lacks any true spirituality, humanity and merit. She has lived only for her career- she has no children, doesn't do charitable deeds, etc. The gradual disintegration of her personality is the meat of this film. She is falling apart. She's in a crisis. Gena Rowlands really gets into the character's tormented psyche and acts the part quite well. She is a terrific actress and this 70's film is a refreshing contrast to the often violent films of the period and or the disaster movies or adventure thrillers. It's a movie with lots of deep-seated emotion but has a cold, cynical feeling, as if Cassavetes is criticizing the mainstream movies and actors of the 70's generation. Either that or this movie is a product of the 70's which was itself cynical in many aspects- Nixon's deception, Watergate, Vietnam, etc. Although the production values are not great, and this film is not well-known, it's a very haunting film with haunting moods. Kudos to the underrated and late director Cassavetes who died in the late 80's. #EOF
+1	The 3rd and in my view the best of the Blackadder series.<br /><br />The only downside is that there is no Lord Percy who was the funniest character from the previous series but Hugh Laurie's Prince Regent is suitably madcap laugh a line.<br /><br />As a package it's quality through and through with convincing regency sets, superb cutting sarcasm and little bits of the wacky, the 'macbeth' actors standing out and Prince Georges 'lucky us' chicken impression, and the missing words from Dr Johnson's dictionary.<br /><br />Few comedies have been quite as both clever as they are funny, okay the odd lame observation or line gets in but mostly it's a scream. #EOF
+1	The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention. #EOF
+1	Freebird is the perfect marriage of road trip comedy, gang caper, "stoner" film and feel-good British movie.<br /><br />It is the brilliant lead characters that set this movie apart from other films in this genre. Stars Phil Daniels, Gary Stretch and Geoff Bell have a great chemistry and make their characters hugely likable and realistic. The main story centres around their road trip from London to Wales, and the adventures and mishaps that occur along the way. This small film also has a great heart - it is not just for bike fans, as it bases around the character's relationships with each other including dreams and regrets, such as Gary Stretch's Fred longing for the family he left behind. The cinematography is also great - a love letter to the Welsh countryside as well as capturing the grittiness of London streets and typical pub life in the Welsh country towns.<br /><br />Stylish, slick, fantastic soundtrack, likable characters and funny storyline - I would recommend Freebird in a heartbeat! #EOF
+1	Five years on from the Tenko survivors returning home, and from Marion's double-edged "Well that's that".<br /><br />It's now 1950: reunion time. The gang's all here: Marion, Bea, Ulrica, Kate, Dorothy, Christina, Dominica, and latecomers Maggie and Alice. The story that unfolds is a beaut: as perfectly written and acted, and as thought-provoking and moving, as the original series.<br /><br />All the questions left hanging at the end of the series are neatly answered here. From Marion's family to Joss's health centre, everything has changed in five years, and not everything has changed for the best.<br /><br />A trip to Dominica's plantation brings plenty of shocks and some truly edge-of-the-seat tension. There's a real sense of tragedy and disaster as, once again, fate takes over and the women struggle for their lives. Dominica finally shows her true colours, and there are some shout-at-the-telly moments of drama.<br /><br />Lush location filming in Singapore, and an opportunity to catch up with a group of women who feel like they have become friends. It's such a shame that this really is the end. I could watch it all over again. Perfection. #EOF
+1	Shakespeare Behind Bars was the most surprising and delightful film I've seen all year. It's about a prison program, somewhere in California if I recall correctly, where the inmates have rehearsed and performed a different Shakespeare play every year for the past 14 years. The film follows their production of "The Tempest" from casting through performance, and in the process we learn some pretty amazing things about these men, who are all in for the most serious of crimes. Truth is indeed stranger than fiction -- if anyone tried to adapt this story into a fiction film, the audience would never buy it, but knowing that it's real makes it breathtaking to watch -- literally; I gasped out loud when I learned of one particularly gifted felon's crime. It's like some loopy episode of Oz, and all the more entertaining because the characters and their bizarre stories are real. #EOF
-1	I can't say this is the worst movie ever made, but personally I think of it that way because when it was originally released in theaters, (1) the initial buzz was positive enough that my girlfriend insisted we go see it, and we actually STOOD IN LINE to get tickets, and (2) it's still the only "serious" film I recall where the audience started snickering at a certain point and basically laughed at the movie the rest of the way through. Once we reached the infamous (and interminable) snake fight scene, I think everyone gave up.<br /><br />The only positive I can concede is the lush location shooting. Oh, and there's also Bo's breasts, although her acting is so wooden that the nudity is unerotic and doesn't rate much more than a Playboy pictorial.<br /><br />The "dramatic tension" in this film is between Bo's terrible acting and her husband's horrible direction. The snake fight has to be one of the most incompetent "action" sequences ever filmed. However, this is one of those films that's bad enough, it may be worth watching on the level of unintentional humor. Definitely the worst film I ever paid to see. #EOF
-1	This movie . . . I don't know. Why they would take such an indellible character as Pippi Longstocking and cast the singularly charmless Tami Erin, I will never know. Why they would spend money on art direction and some not-all-that-bad special effects, then not bother to edit it properly, I will never know. Why the sets and costumes are sometimes in period, and sometimes bizarrely not, why they commissioned SUCH bad songs, why the script doesn't make any sense whatsoever (not even on a silly, children's film level) . . . . what were they thinking?? Nothing about this movie is quite as it should be. Every single part is dubbed (and always poorly,) every sound effect is slightly wrong, every edit is in the wrong place, every performance is bad in some way. It does manage to create an appropriate atmosphere, despite all the problems, but it NEVER captures the magic that is Astrid Lindgren's creation. #EOF
+1	well i was a teenager when i saw the movie..the songs were a huge hit but the elite class skipped govinda movies back then coz watching govinda and karishma (aka karizma )movies were not the in thing for that 'class' but anyways a lot of people liked it as the series of these movies rocked the 90's through out and most of them were successful..today i was watching it again after a long time and i remembered, there was a long que of people and the riot they created when the a aa e uo uo o song came on screen....the dresses of govinda and karishma were complimentary to each other(the worst dressing duo of that time) well karisma in the late 90's transformed but govinda has still been very faithful to his designer as his dress sense remains the same...but back then it all blended it was all good ..everything worked and slowly the elite class realized what fun it was missing and then .....there was no looking back for this jodi as it went on n on making those Indian carry on series ..hated by a few but loved by the masses.<br /><br />if you are looking for a good time with nothing to do rent it or watch it on TV i don't think you will regret it...but remember its the worst at its best ..<br /><br />still i watch those movies when i get time coz i cant stop laughing...so i say go ahead and have a good time as there are times when we all love stupidity and specially when its done by the kings of their times it surely is watchable ...i recommend it to all movie lovers ... #EOF
